customer_id,first_name,last_name,email,region,customer_segment,created_at
1087,Eric,Arnold,eric.arnold1087@example.com,Southwest,New,2023-10-29
1088,Kyle,Roberson,kyle.roberson1088@example.com,West,High Value,2023-09-28
1089,Damon,Peterson,damon.peterson1089@example.com,Northeast,New,2023-06-27
1090,Tabitha,Powers,tabitha.powers1090@example.com,Southwest,New,2023-07-27
1091,Christopher,Wilson,christopher.wilson1091@example.com,Northeast,Returning,2023-10-19
1092,Joel,Munoz,joel.munoz1092@example.com,Southwest,Loyal,2024-12-13
1093,Robyn,Hartman,robyn.hartman1093@example.com,Southeast,High Value,2025-06-14
1094,Natalie,Torres,natalie.torres1094@example.com,Southwest,Loyal,2025-05-31
1095,Ricardo,Sullivan,ricardo.sullivan1095@example.com,Southeast,New,2025-07-13
1096,Paula,Salas,paula.salas1096@example.com,Southeast,Returning,2023-04-17
1097,Shannon,Benjamin,shannon.benjamin1097@example.com,Northeast,New,2023-11-28
1098,Jennifer,Mullins,jennifer.mullins1098@example.com,Northeast,Returning,2025-01-25
1099,Debbie,Barton,debbie.barton1099@example.com,Southeast,Returning,2023-11-02
1100,Ronnie,Smith,ronnie.smith1100@example.com,West,Returning,2024-12-16
1101,Philip,Navarro,philip.navarro1101@example.com,Midwest,New,2023-01-10
1102,Jonathan,Ward,jonathan.ward1102@example.com,Southwest,Returning,2025-12-11
1103,Charles,Smith,charles.smith1103@example.com,Southeast,Returning,2025-05-08
1104,Craig,Fry,craig.fry1104@example.com,Southeast,Loyal,2025-12-21
1105,Mark,Smith,mark.smith1105@example.com,Southeast,Returning,2025-12-24
1106,Barbara,Santana,barbara.santana1106@example.com,Northeast,Returning,2023-02-10
1107,Kristy,Arroyo,kristy.arroyo1107@example.com,West,Returning,2025-01-21
1108,Christian,Taylor,christian.taylor1108@example.com,Northeast,Loyal,2025-03-08
1109,Amber,Schmidt,amber.schmidt1109@example.com,Southeast,Returning,2025-05-06
1110,Gregory,Howard,gregory.howard1110@example.com,Northeast,New,2025-07-09
1111,Patricia,Golden,patricia.golden1111@example.com,Northeast,Returning,2025-04-23
1112,David,Benjamin,david.benjamin1112@example.com,Northeast,Loyal,2024-03-31
1113,Alyssa,Garrett,alyssa.garrett1113@example.com,Northeast,Returning,2025-11-23
1114,Suzanne,Bennett,suzanne.bennett1114@example.com,Northeast,Returning,2024-07-08
1115,Lori,Mann,lori.mann1115@example.com,Midwest,New,2023-11-13
1116,Justin,Thomas,justin.thomas1116@example.com,West,Returning,2025-01-12
1117,Jessica,Knight,jessica.knight1117@example.com,Southeast,New,2023-06-10
1118,Michael,Carroll,michael.carroll1118@example.com,Midwest,Loyal,2023-02-05
1119,Jeffrey,Pitts,jeffrey.pitts1119@example.com,Southeast,Returning,2025-09-16
1120,Wesley,Mccullough,wesley.mccullough1120@example.com,Southeast,Returning,2023-06-20
1121,Matthew,Zhang,matthew.zhang1121@example.com,Southwest,New,2024-08-14
1122,Alan,Jimenez,alan.jimenez1122@example.com,Midwest,New,2024-05-02
1123,Faith,Andrews,faith.andrews1123@example.com,Midwest,New,2024-09-12
1124,Nicole,Bishop,nicole.bishop1124@example.com,Southwest,Returning,2023-05-05
1125,Courtney,Stone,courtney.stone1125@example.com,Southeast,Returning,2024-05-29
1126,Lisa,Hale,lisa.hale1126@example.com,Midwest,Returning,2025-09-22
1127,Daniel,Brown,daniel.brown1127@example.com,West,New,2024-04-25
1128,Aaron,Williams,aaron.williams1128@example.com,Northeast,Returning,2023-03-24
1129,Jennifer,Johnson,jennifer.johnson1129@example.com,Southwest,Loyal,2024-06-27
1130,Jamie,Bennett,jamie.bennett1130@example.com,West,New,2024-12-02
1131,Rachel,Rhodes,rachel.rhodes1131@example.com,Northeast,Loyal,2023-06-06
1132,William,Thornton,william.thornton1132@example.com,Midwest,High Value,2023-04-10
1133,Keith,Jimenez,keith.jimenez1133@example.com,West,Returning,2023-09-19
1134,Jason,Lee,jason.lee1134@example.com,Northeast,New,2025-07-02
1135,William,Ross,william.ross1135@example.com,Midwest,Returning,2023-11-20
1136,Amanda,Serrano,amanda.serrano1136@example.com,Midwest,Returning,2025-10-05
1137,Jason,Goodwin,jason.goodwin1137@example.com,Northeast,Returning,2025-02-20
1138,Lisa,Jones,lisa.jones1138@example.com,Northeast,New,2025-08-27
1139,Cynthia,Mccoy,cynthia.mccoy1139@example.com,Northeast,Loyal,2025-02-28
1140,Brianna,Baker,brianna.baker1140@example.com,Southeast,New,2025-07-07
1141,Thomas,Rosario,thomas.rosario1141@example.com,West,New,2023-07-04
1142,James,Lester,james.lester1142@example.com,West,New,2024-05-20
1143,Melissa,Roberts,melissa.roberts1143@example.com,Midwest,New,2023-03-18
1144,James,Pitts,james.pitts1144@example.com,Southeast,New,2025-03-07
1145,Matthew,Mcintosh,matthew.mcintosh1145@example.com,Southwest,Loyal,2024-04-07
1146,Wendy,Cantrell,wendy.cantrell1146@example.com,Southeast,New,2025-04-23
1147,Amy,Harris,amy.harris1147@example.com,Southeast,New,2025-12-28
1148,Angela,Curtis,angela.curtis1148@example.com,Northeast,Returning,2024-09-06
1149,Sierra,Zuniga,sierra.zuniga1149@example.com,West,New,2024-02-12
1150,Paul,Park,paul.park1150@example.com,Midwest,High Value,2025-02-27
1151,John,Fernandez,john.fernandez1151@example.com,West,High Value,2024-12-05
1152,Brenda,Lee,brenda.lee1152@example.com,Northeast,Loyal,2025-05-22
1153,Carolyn,Watts,carolyn.watts1153@example.com,Southwest,New,2024-04-21
1154,David,Conner,david.conner1154@example.com,West,Returning,2023-08-13
1155,Allison,Green,allison.green1155@example.com,Midwest,New,2024-01-07
1156,Andrea,Baker,andrea.baker1156@example.com,West,Returning,2023-04-08
1157,Jeffrey,Lopez,jeffrey.lopez1157@example.com,West,New,2023-02-08
1158,Eric,Murphy,eric.murphy1158@example.com,West,Loyal,2023-06-21
1159,Herbert,Martinez,herbert.martinez1159@example.com,West,New,2023-06-02
1160,Brandy,Newton,brandy.newton1160@example.com,Northeast,Returning,2024-07-08
1161,Rebecca,Taylor,rebecca.taylor1161@example.com,Southwest,Returning,2024-12-04
1162,Alicia,Brown,alicia.brown1162@example.com,West,Returning,2023-09-11
1163,Laura,Rodriguez,laura.rodriguez1163@example.com,West,New,2024-10-29
1164,John,Moody,john.moody1164@example.com,Southeast,Loyal,2023-07-21
1165,Michael,Vega,michael.vega1165@example.com,Midwest,Returning,2023-03-17
1166,Kathleen,Jenkins,kathleen.jenkins1166@example.com,Midwest,High Value,2024-04-23
1167,William,Sanders,william.sanders1167@example.com,Midwest,Returning,2025-07-15
1168,David,Davidson,david.davidson1168@example.com,West,Returning,2024-02-20
1169,Bryan,Perry,bryan.perry1169@example.com,Southeast,New,2024-10-01
1170,Scott,Brooks,scott.brooks1170@example.com,Midwest,High Value,2025-08-14
1171,Shane,Hernandez,shane.hernandez1171@example.com,West,Returning,2024-03-27
1172,Jesse,Benjamin,jesse.benjamin1172@example.com,West,High Value,2024-11-30
1173,Brenda,Huffman,brenda.huffman1173@example.com,Southwest,Returning,2025-03-21
1174,Kellie,Ross,kellie.ross1174@example.com,West,High Value,2025-04-26
1175,Walter,Solomon,walter.solomon1175@example.com,Southwest,Returning,2025-05-06
1176,Gabriel,Kennedy,gabriel.kennedy1176@example.com,West,New,2024-07-01
1177,Valerie,Copeland,valerie.copeland1177@example.com,West,Returning,2025-07-04
1178,Lori,Johnson,lori.johnson1178@example.com,Midwest,Returning,2024-01-17
1179,Jeanette,Campos,jeanette.campos1179@example.com,Midwest,New,2025-11-01
1180,Stephen,Brown,stephen.brown1180@example.com,West,Returning,2024-01-29
1181,Stephen,Hanson,stephen.hanson1181@example.com,Southeast,Returning,2023-05-14
1182,William,Thomas,william.thomas1182@example.com,Midwest,New,2025-08-23
1183,Brittany,Nunez,brittany.nunez1183@example.com,West,Loyal,2025-07-13
1184,Stacey,Wolfe,stacey.wolfe1184@example.com,Southwest,New,2023-08-13
1185,Samantha,Lozano,samantha.lozano1185@example.com,West,New,2025-06-18
1186,Michael,Smith,michael.smith1186@example.com,Midwest,Loyal,2025-02-12
1187,Brett,Mooney,brett.mooney1187@example.com,Southwest,Loyal,2024-11-01
1188,Todd,Brown,todd.brown1188@example.com,Northeast,New,2025-08-19
1189,Elizabeth,Jones,elizabeth.jones1189@example.com,Northeast,High Value,2024-03-07
1190,Toni,Simmons,toni.simmons1190@example.com,Midwest,Returning,2023-05-30
1191,Jesse,Duran,jesse.duran1191@example.com,Southeast,New,2024-02-18
1192,Meghan,Bennett,meghan.bennett1192@example.com,Northeast,Loyal,2025-04-11
1193,Michael,Cantu,michael.cantu1193@example.com,Northeast,Returning,2024-08-14
1194,Susan,Scott,susan.scott1194@example.com,West,New,2023-06-26
1195,Todd,Smith,todd.smith1195@example.com,Northeast,Returning,2023-06-16
1196,Steven,Clark,steven.clark1196@example.com,Northeast,High Value,2025-03-04
1197,Megan,Long,megan.long1197@example.com,Southeast,Returning,2023-05-23
1198,Michael,Andrews,michael.andrews1198@example.com,Midwest,Loyal,2023-01-20
1199,Jacqueline,Moss,jacqueline.moss1199@example.com,Midwest,High Value,2024-07-24
1200,Laura,Johnson,laura.johnson1200@example.com,West,Returning,2023-06-22
